timestamp,index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
776.043261745,0,1.0,0.2603204153017433,0.1342132615347662,776.043261745-0,,,,,,,,,,,,,,,
776.051361552,0,1.0,0.261128845065961,0.13461572241131492,776.051361552-0,,,,,,,,,,,,,,,
776.059283892,0,1.0,0.2615010726867917,0.1344907617428639,776.059283892-0,,,,,,,,,,,,,,,
776.0672745500001,0,1.0,0.26280719383411455,0.13402780126580183,776.0672745500001-0,,,,,,,,,,,,,,,
776.07537572,0,1.0,0.2630384179135712,0.1341930994863354,776.07537572-0,,,,,,,,,,,,,,,
776.083282581,0,1.0,0.2648267814780212,0.13564240481625234,776.083282581-0,,,,,,,,,,,,,,,
776.091266905,0,0.9959653504815071,0.2692182596817969,0.1424050978438487,776.091266905-0,,,,,,,,,,,,,,,
776.103293234,0,0.9486935385814455,0.311776076579509,0.19912689939220662,776.103293234-0,,,,,,,,,,,,,,,
776.111276224,0,0.99,0.35337284232375454,0.2540219618756776,776.111276224-0,,,,,,,,,,,,,,,
776.127483718,0,0.8340054589649754,0.438618788131822,0.33359531992072355,776.127483718-0,,,,,,,,,,,,,,,
776.147204966,0,0.99,0.5010089106569104,0.3835595472261577,776.147204966-0,,,,,,,,,,,,,,,
776.151526899,0,1.0,0.5020938880125576,0.38370560196119285,776.151526899-0,,,,,,,,,,,,,,,
776.1593079310001,0,1.0,0.5009882322063985,0.38384705607787417,776.1593079310001-0,,,,,,,,,,,,,,,
776.167270665,0,1.0,0.5017562014964763,0.38423123556163574,776.167270665-0,,,,,,,,,,,,,,,
776.175378207,0,1.0,0.502336688962945,0.38449186789886625,776.175378207-0,,,,,,,,,,,,,,,
776.1871935830001,0,1.0,0.5027048075423357,0.38432858944753256,776.1871935830001-0,,,,,,,,,,,,,,,
776.195370731,0,1.0,0.5028027587753141,0.3842566955982569,776.195370731-0,,,,,,,,,,,,,,,
776.2032766460001,0,1.0,0.5027626562756744,0.3838579116507219,776.2032766460001-0,,,,,,,,,,,,,,,
776.2114255580001,0,1.0,0.5030038005525772,0.3840030601176103,776.2114255580001-0,,,,,,,,,,,,,,,
776.219261712,0,1.0,0.5035227770590329,0.38367670950398924,776.219261712-0,,,,,,,,,,,,,,,
776.2272571350001,0,1.0,0.5034733490754371,0.38321352132781783,776.2272571350001-0,,,,,,,,,,,,,,,
776.235246319,0,1.0,0.5031921286435441,0.3832448185444779,776.235246319-0,,,,,,,,,,,,,,,
776.243297621,0,1.0,0.5035395999182608,0.3829418691668973,776.243297621-0,,,,,,,,,,,,,,,
776.2512710230001,0,1.0,0.5028955407356852,0.3824455262757933,776.2512710230001-0,,,,,,,,,,,,,,,
776.259388293,0,1.0,0.5029726600651538,0.3822238163364897,776.259388293-0,,,,,,,,,,,,,,,
776.271249214,0,1.0,0.5028945876859874,0.38201483187998164,776.271249214-0,,,,,,,,,,,,,,,
776.2792750640001,0,1.0,0.5028766683103196,0.3815192678247463,776.2792750640001-0,,,,,,,,,,,,,,,
776.2872839400001,0,1.0,0.5028266706224507,0.381367913576506,776.2872839400001-0,,,,,,,,,,,,,,,
776.295267338,0,1.0,0.5029388939902049,0.38085703699099227,776.295267338-0,,,,,,,,,,,,,,,
776.303380358,0,1.0,0.5031285011384137,0.38108434524234625,776.303380358-0,,,,,,,,,,,,,,,
776.3113026460001,0,1.0,0.5031124820362436,0.3803860426840533,776.3113026460001-0,,,,,,,,,,,,,,,
776.3192630110001,0,1.0,0.5033472201766904,0.37977985883299503,776.3192630110001-0,,,,,,,,,,,,,,,
776.3273945960001,0,1.0,0.5037345767896251,0.37911686239453957,776.3273945960001-0,,,,,,,,,,,,,,,
776.335287955,0,1.0,0.5037288943336184,0.3787458832213737,776.335287955-0,,,,,,,,,,,,,,,
776.343273485,0,1.0,0.5037608564645879,0.3783690440059111,776.343273485-0,,,,,,,,,,,,,,,
776.355291319,0,1.0,0.503573014187968,0.37775102308590114,776.355291319-0,,,,,,,,,,,,,,,
776.3632631590001,0,1.0,0.5036265263700495,0.37765399042935854,776.3632631590001-0,,,,,,,,,,,,,,,
776.3714229960001,0,1.0,0.5064910488205858,0.38078199336071705,776.3714229960001-0,,,,,,,,,,,,,,,
776.379266795,0,0.99,0.520509484812349,0.39818108847772926,776.379266795-0,,,,,,,,,,,,,,,
776.3874524900001,0,1.0,0.522439295592493,0.4043793345087341,776.3874524900001-0,,,,,,,,,,,,,,,
776.3952687220001,0,1.0,0.5210386939300902,0.40431113913253114,776.3952687220001-0,,,,,,,,,,,,,,,
776.4032602530001,0,1.0,0.5201855432800508,0.4035174811541946,776.4032602530001-0,,,,,,,,,,,,,,,
776.4114079660001,0,1.0,0.5204436681011875,0.4036538445480584,776.4114079660001-0,,,,,,,,,,,,,,,
776.419260599,0,1.0,0.519967192721082,0.40339284390732644,776.419260599-0,,,,,,,,,,,,,,,
776.427258102,0,1.0,0.5195039588604882,0.40325194114605445,776.427258102-0,,,,,,,,,,,,,,,
776.439278597,0,1.0,0.519405750667286,0.4032912871438352,776.439278597-0,,,,,,,,,,,,,,,
776.4472704890001,0,1.0,0.5189225201891539,0.40282423271903767,776.4472704890001-0,,,,,,,,,,,,,,,
776.455404227,0,1.0,0.5194132952469608,0.4033035453171987,776.455404227-0,,,,,,,,,,,,,,,
776.463261782,0,1.0,0.5182586330692822,0.40283320721064264,776.463261782-0,,,,,,,,,,,,,,,
776.471261913,0,1.0,0.5189092522320533,0.40324917523503245,776.471261913-0,,,,,,,,,,,,,,,
776.479430437,0,1.0,0.5187748719568925,0.4029589214880893,776.479430437-0,,,,,,,,,,,,,,,
776.4871955210001,0,1.0,0.5184631666852684,0.4031197844282861,776.4871955210001-0,,,,,,,,,,,,,,,
776.4952663480001,0,1.0,0.5177888256771834,0.40281256759701733,776.4952663480001-0,,,,,,,,,,,,,,,
776.5033860750001,0,1.0,0.5174562296546137,0.4028121884954512,776.5033860750001-0,,,,,,,,,,,,,,,
776.511292905,0,1.0,0.5176854473702783,0.4029270037012953,776.511292905-0,,,,,,,,,,,,,,,
776.5233528480001,0,1.0,0.517750365775175,0.4032060957661088,776.5233528480001-0,,,,,,,,,,,,,,,
776.531203641,0,1.0,0.5174956815885667,0.40335662841602904,776.531203641-0,,,,,,,,,,,,,,,
776.539468206,0,1.0,0.517135824458141,0.4025497787050334,776.539468206-0,,,,,,,,,,,,,,,
776.547280924,0,1.0,0.5174664507107787,0.40186898304364327,776.547280924-0,,,,,,,,,,,,,,,
776.555267961,0,1.0,0.5169760078517456,0.40103050092461423,776.555267961-0,,,,,,,,,,,,,,,
776.563413134,0,1.0,0.5170761477842518,0.40141456934257214,776.563413134-0,,,,,,,,,,,,,,,
776.5712692840001,0,1.0,0.5167645162098662,0.4008535546795464,776.5712692840001-0,,,,,,,,,,,,,,,
776.5792607960001,0,1.0,0.5173641457764044,0.4001677282632894,776.5792607960001-0,,,,,,,,,,,,,,,
776.587470043,0,1.0,0.5178315154334774,0.39998689737064197,776.587470043-0,,,,,,,,,,,,,,,
776.595307292,0,1.0,0.51778276024113,0.3998473158919147,776.595307292-0,,,,,,,,,,,,,,,
776.607287337,0,1.0,0.5175480567312256,0.3997988956270664,776.607287337-0,,,,,,,,,,,,,,,
776.6153898900001,0,1.0,0.5178141350772196,0.3997005708272141,776.6153898900001-0,,,,,,,,,,,,,,,
776.6232703640001,0,1.0,0.5177926796850318,0.39922657557847074,776.6232703640001-0,,,,,,,,,,,,,,,
776.6312909740001,0,1.0,0.515333812647397,0.39367897015782916,776.6312909740001-0,,,,,,,,,,,,,,,
776.639461123,0,0.9575603305976759,0.49869797557572193,0.36937615447401484,776.639461123-0,,,,,,,,,,,,,,,
776.6473093010001,0,0.99,0.48026282415688115,0.38307309599760586,776.6473093010001-0,,,,,,,,,,,,,,,
776.658595737,0,0.99,0.46383415869172673,0.41474766868141444,776.658595737-0,,,,,,,,,,,,,,,
776.6774982730001,0,0.99,0.4124513538185419,0.5494851537888863,776.6774982730001-0,,,,,,,,,,,,,,,
776.685967579,0,0.99,0.39237693180803124,0.6015215004861751,776.685967579-0,,,,,,,,,,,,,,,
776.704394941,0,0.99,0.3677809447900491,0.635174546986331,776.704394941-0,,,,,,,,,,,,,,,
776.708535715,0,1.0,0.3680291123862687,0.6340771716903042,776.708535715-0,,,,,,,,,,,,,,,
776.7152559000001,0,1.0,0.367440476953917,0.6344722156403151,776.7152559000001-0,,,,,,,,,,,,,,,
776.723273313,0,1.0,0.3667923402110982,0.6338854955412572,776.723273313-0,,,,,,,,,,,,,,,
776.731331239,0,1.0,0.3660634631742714,0.6352262338637402,776.731331239-0,,,,,,,,,,,,,,,
776.7392364230001,0,1.0,0.3657336623845322,0.6362944019147889,776.7392364230001-0,,,,,,,,,,,,,,,
776.747277495,0,1.0,0.36540715316237726,0.6382429832450285,776.747277495-0,,,,,,,,,,,,,,,
776.7553538440001,0,1.0,0.3648867655484511,0.6394055893415569,776.7553538440001-0,,,,,,,,,,,,,,,
776.763287417,0,1.0,0.3637348997292791,0.641594675628097,776.763287417-0,,,,,,,,,,,,,,,
776.7752586940001,0,1.0,0.363642026158534,0.642794648373874,776.7752586940001-0,,,,,,,,,,,,,,,
776.783309679,0,1.0,0.3632697243712255,0.6444402112617666,776.783309679-0,,,,,,,,,,,,,,,
776.791253004,0,1.0,0.362395561323424,0.6455930857000141,776.791253004-0,,,,,,,,,,,,,,,
776.7992769560001,0,1.0,0.36239718056698456,0.6470784006880876,776.7992769560001-0,,,,,,,,,,,,,,,
776.807341173,0,1.0,0.36160961000315783,0.6495355116001296,776.807341173-0,,,,,,,,,,,,,,,
776.815228225,0,1.0,0.36078649811405183,0.6492680267373707,776.815228225-0,,,,,,,,,,,,,,,
776.8232835360001,0,1.0,0.35972882895006775,0.6499652660430328,776.8232835360001-0,,,,,,,,,,,,,,,
776.8312152230001,0,1.0,0.3597396484938544,0.6508841731703505,776.8312152230001-0,,,,,,,,,,,,,,,
776.839278247,0,1.0,0.3590204629042959,0.6517303287514302,776.839278247-0,,,,,,,,,,,,,,,
776.8472534910001,0,1.0,0.3582555274639314,0.6532949237175689,776.8472534910001-0,,,,,,,,,,,,,,,
776.8593007640001,0,1.0,0.357902837459815,0.6539083885405113,776.8593007640001-0,,,,,,,,,,,,,,,
776.8672677420001,0,1.0,0.3575172737951906,0.6537297002386815,776.8672677420001-0,,,,,,,,,,,,,,,
776.8753411560001,0,1.0,0.3573295755462378,0.6542847297727121,776.8753411560001-0,,,,,,,,,,,,,,,
776.883274443,0,1.0,0.35661294961449164,0.6545370968546216,776.883274443-0,,,,,,,,,,,,,,,
776.8912814170001,0,1.0,0.3559400675102258,0.6537072725959021,776.8912814170001-0,,,,,,,,,,,,,,,
776.899362855,0,1.0,0.35402970508144405,0.6583260084147255,776.899362855-0,,,,,,,,,,,,,,,
776.907312204,0,1.0,0.35209909898795333,0.6647822827574519,776.907312204-0,,,,,,,,,,,,,,,
776.91527622,0,1.0,0.3527624864005521,0.6649934104092949,776.91527622-0,,,,,,,,,,,,,,,
776.92324841,0,1.0,0.3515698917395249,0.6654544626779035,776.92324841-0,,,,,,,,,,,,,,,
776.931285792,0,1.0,0.3506931660142061,0.6658814799362176,776.931285792-0,,,,,,,,,,,,,,,
776.943276653,0,1.0,0.35055758687235583,0.6707850987113275,776.943276653-0,,,,,,,,,,,,,,,
776.9512526540001,0,1.0,0.35016719072811364,0.6738540651928044,776.9512526540001-0,,,,,,,,,,,,,,,
776.9592588700001,0,1.0,0.3498133139374433,0.6740442545466863,776.9592588700001-0,,,,,,,,,,,,,,,
776.967186941,0,1.0,0.34950496561229594,0.6742077572745764,776.967186941-0,,,,,,,,,,,,,,,
776.9753731830001,0,1.0,0.34948897608292695,0.6739559412186011,776.9753731830001-0,,,,,,,,,,,,,,,
776.983245302,0,1.0,0.3494786769338716,0.6749273414206449,776.983245302-0,,,,,,,,,,,,,,,
776.9912895130001,0,1.0,0.34950967107305697,0.6752392337422641,776.9912895130001-0,,,,,,,,,,,,,,,
776.99937418,0,1.0,0.3491518227058128,0.6747144004899877,776.99937418-0,,,,,,,,,,,,,,,
777.007263368,0,1.0,0.3494086748429708,0.67512857636817,777.007263368-0,,,,,,,,,,,,,,,
777.015174502,0,1.0,0.34954757703921047,0.6753325552385334,777.015174502-0,,,,,,,,,,,,,,,
777.027282835,0,1.0,0.34935066360360745,0.6757509715571182,777.027282835-0,,,,,,,,,,,,,,,
777.0352074980001,0,1.0,0.34916868550609204,0.6772070082645456,777.0352074980001-0,,,,,,,,,,,,,,,
777.0433785710001,0,1.0,0.34976577644133133,0.6774699383545446,777.0433785710001-0,,,,,,,,,,,,,,,
777.051287183,0,1.0,0.34893710670747735,0.6776361730722886,777.051287183-0,,,,,,,,,,,,,,,
777.0592784820001,0,1.0,0.3491141324180633,0.6772797568540163,777.0592784820001-0,,,,,,,,,,,,,,,
777.067374347,0,1.0,0.3483448388067627,0.6769399264448399,777.067374347-0,,,,,,,,,,,,,,,
777.0752786200001,0,1.0,0.3483966174421895,0.6764953680481298,777.0752786200001-0,,,,,,,,,,,,,,,
777.0832678290001,0,1.0,0.3480683058820637,0.6760015426998809,777.0832678290001-0,,,,,,,,,,,,,,,
777.0913979070001,0,1.0,0.3483162033859788,0.6756677443078445,777.0913979070001-0,,,,,,,,,,,,,,,
777.099267231,0,1.0,0.34790053370924534,0.6752484866625821,777.099267231-0,,,,,,,,,,,,,,,
777.111266839,0,1.0,0.34760993318047495,0.674604345480617,777.111266839-0,,,,,,,,,,,,,,,
777.1192627170001,0,1.0,0.34768350829685124,0.6742287633044839,777.1192627170001-0,,,,,,,,,,,,,,,
777.127263423,0,1.0,0.34758041517193616,0.6738185006166137,777.127263423-0,,,,,,,,,,,,,,,
777.135279158,0,1.0,0.3477773849076713,0.6731856313962297,777.135279158-0,,,,,,,,,,,,,,,
777.1433783690001,0,1.0,0.3477496133884661,0.6725591672928921,777.1433783690001-0,,,,,,,,,,,,,,,
777.151272034,0,1.0,0.34707933272908376,0.6722304101904015,777.151272034-0,,,,,,,,,,,,,,,
777.1592121560001,0,1.0,0.3476907445731947,0.6716129554756147,777.1592121560001-0,,,,,,,,,,,,,,,
777.167296952,0,1.0,0.3473828880425489,0.670896009547846,777.167296952-0,,,,,,,,,,,,,,,
777.1751712,0,1.0,0.34737890506304625,0.6706084291379959,777.1751712-0,,,,,,,,,,,,,,,
777.183264319,0,1.0,0.34797714415033143,0.670929536719715,777.183264319-0,,,,,,,,,,,,,,,
777.195199224,0,1.0,0.34767562402667274,0.6705346150867477,777.195199224-0,,,,,,,,,,,,,,,
777.203275319,0,1.0,0.3481983810031495,0.6703028111539915,777.203275319-0,,,,,,,,,,,,,,,
777.211371834,0,1.0,0.34856022078676663,0.6700005328229892,777.211371834-0,,,,,,,,,,,,,,,
777.2192608830001,0,1.0,0.34900030262870496,0.6702455880427625,777.2192608830001-0,,,,,,,,,,,,,,,
777.2272971360001,0,1.0,0.34863153521782086,0.6694157706157498,777.2272971360001-0,,,,,,,,,,,,,,,
777.2353715620001,0,1.0,0.34836357199647683,0.6697281493710747,777.2353715620001-0,,,,,,,,,,,,,,,
777.2432779970001,0,1.0,0.348416079128127,0.6686922631274541,777.2432779970001-0,,,,,,,,,,,,,,,
777.2512073510001,0,1.0,0.34841677356748546,0.6683592795976878,777.2512073510001-0,,,,,,,,,,,,,,,
777.259374864,0,1.0,0.3482922100592134,0.668095538324323,777.259374864-0,,,,,,,,,,,,,,,
777.267267446,0,1.0,0.3479527163091678,0.6676839751968444,777.267267446-0,,,,,,,,,,,,,,,
777.279250419,0,1.0,0.3480135123835022,0.6670591112973518,777.279250419-0,,,,,,,,,,,,,,,
777.287327513,0,1.0,0.3477437674639634,0.6666398094246215,777.287327513-0,,,,,,,,,,,,,,,
777.295286658,0,1.0,0.34735744013270464,0.6669501505704822,777.295286658-0,,,,,,,,,,,,,,,
777.3032259270001,0,1.0,0.3472826787817387,0.6666281703061347,777.3032259270001-0,,,,,,,,,,,,,,,
777.31137575,0,1.0,0.34703991220997166,0.6661510456866857,777.31137575-0,,,,,,,,,,,,,,,
777.3192794170001,0,1.0,0.34741164727165375,0.6658243904651826,777.3192794170001-0,,,,,,,,,,,,,,,
777.327294015,0,1.0,0.34944989931683024,0.6603050917604936,777.327294015-0,,,,,,,,,,,,,,,
777.335372611,0,1.0,0.35059372731333704,0.6572611474136778,777.335372611-0,,,,,,,,,,,,,,,
777.343210116,0,1.0,0.3498449540479762,0.6570896700351092,777.343210116-0,,,,,,,,,,,,,,,
777.3512647990001,0,1.0,0.3490064993791151,0.6561965387435862,777.3512647990001-0,,,,,,,,,,,,,,,
777.3632703940001,0,1.0,0.3484355161105399,0.6566783644791059,777.3632703940001-0,,,,,,,,,,,,,,,
777.371260311,0,1.0,0.3485665482058562,0.6560668970985049,777.371260311-0,,,,,,,,,,,,,,,
777.379362344,0,1.0,0.3483452915266354,0.6559762821402835,777.379362344-0,,,,,,,,,,,,,,,
777.387280688,0,1.0,0.3486734673110825,0.655343171130653,777.387280688-0,,,,,,,,,,,,,,,
777.3951848690001,0,1.0,0.34792348662123684,0.6549716428531607,777.3951848690001-0,,,,,,,,,,,,,,,
777.40346478,0,1.0,0.3484576394937089,0.6550333317951846,777.40346478-0,,,,,,,,,,,,,,,
777.4112141170001,0,1.0,0.3480607626144665,0.6543658033037509,777.4112141170001-0,,,,,,,,,,,,,,,
777.4192653270001,0,1.0,0.34816310861180133,0.653740911378776,777.4192653270001-0,,,,,,,,,,,,,,,
777.427270417,0,1.0,0.3485848977333137,0.654083014997255,777.427270417-0,,,,,,,,,,,,,,,
777.435259006,0,1.0,0.34820977442240997,0.653714969393862,777.435259006-0,,,,,,,,,,,,,,,
777.447253756,0,1.0,0.347825528458936,0.653523221114785,777.447253756-0,,,,,,,,,,,,,,,
777.455371717,0,1.0,0.3482351803262098,0.6529553186901786,777.455371717-0,,,,,,,,,,,,,,,
777.463261138,0,1.0,0.34735401884831374,0.6531953247716764,777.463261138-0,,,,,,,,,,,,,,,
777.471265308,0,1.0,0.34738798289125095,0.6529343830856078,777.471265308-0,,,,,,,,,,,,,,,
777.479387932,0,1.0,0.347745846731756,0.6542293587085055,777.479387932-0,,,,,,,,,,,,,,,
777.487268283,0,1.0,0.34709828332527426,0.6534249921955162,777.487268283-0,,,,,,,,,,,,,,,
777.495287383,0,1.0,0.3465443089881024,0.653836332696514,777.495287383-0,,,,,,,,,,,,,,,
777.5033742400001,0,1.0,0.3462098300376608,0.6539431796797786,777.5033742400001-0,,,,,,,,,,,,,,,
777.511265479,0,1.0,0.3458825333536759,0.653682610394748,777.511265479-0,,,,,,,,,,,,,,,
777.5192680560001,0,1.0,0.3455975969803462,0.6534634112452853,777.5192680560001-0,,,,,,,,,,,,,,,
777.5312739130001,0,1.0,0.34584041021058587,0.6543514145896943,777.5312739130001-0,,,,,,,,,,,,,,,
777.53928051,0,1.0,0.3457603366186901,0.6544612253010307,777.53928051-0,,,,,,,,,,,,,,,
777.5473558260001,0,1.0,0.34602314216141883,0.654448309548787,777.5473558260001-0,,,,,,,,,,,,,,,
777.555260907,0,1.0,0.3456116783218346,0.6547915800297588,777.555260907-0,,,,,,,,,,,,,,,
777.5632848800001,0,1.0,0.34539470452821064,0.654366731041975,777.5632848800001-0,,,,,,,,,,,,,,,
777.571343228,0,1.0,0.34549390030315275,0.6534611412173064,777.571343228-0,,,,,,,,,,,,,,,
777.5792636470001,0,1.0,0.3450625406200962,0.6532300206880954,777.5792636470001-0,,,,,,,,,,,,,,,
777.587190169,0,1.0,0.345319948962588,0.6526435174808931,777.587190169-0,,,,,,,,,,,,,,,
777.595343231,0,1.0,0.3456051471038948,0.6524396975933531,777.595343231-0,,,,,,,,,,,,,,,
777.6032681820001,0,1.0,0.34538692854977215,0.6516433216075619,777.6032681820001-0,,,,,,,,,,,,,,,
777.615259635,0,1.0,0.34540180477493543,0.6514522277482335,777.615259635-0,,,,,,,,,,,,,,,
777.6233653410001,0,1.0,0.34564682893540466,0.6519385920012475,777.6233653410001-0,,,,,,,,,,,,,,,
777.631280531,0,1.0,0.34591934378920586,0.6520376049572185,777.631280531-0,,,,,,,,,,,,,,,
777.639276889,0,1.0,0.34540947333938243,0.6507627534841944,777.639276889-0,,,,,,,,,,,,,,,
777.647369825,0,1.0,0.34577155418295646,0.6505466350877551,777.647369825-0,,,,,,,,,,,,,,,
777.6552613560001,0,1.0,0.3450208104979482,0.6503543536344321,777.6552613560001-0,,,,,,,,,,,,,,,
777.663272127,0,1.0,0.345475858968022,0.649943691618537,777.663272127-0,,,,,,,,,,,,,,,
777.6713769050001,0,1.0,0.34490507071559096,0.6498219691953793,777.6713769050001-0,,,,,,,,,,,,,,,
777.6792635730001,0,1.0,0.3452480144333685,0.6492574953670474,777.6792635730001-0,,,,,,,,,,,,,,,
777.687279709,0,1.0,0.34460235217502966,0.6497435886502068,777.687279709-0,,,,,,,,,,,,,,,
777.69922949,0,1.0,0.3447399545949046,0.6482333283241921,777.69922949-0,,,,,,,,,,,,,,,
777.707265619,0,1.0,0.34486431670248674,0.6484607789051537,777.707265619-0,,,,,,,,,,,,,,,
777.715356956,0,1.0,0.3445008943184926,0.6484296106009779,777.715356956-0,,,,,,,,,,,,,,,
777.72328711,0,1.0,0.34462327741171306,0.648489652540789,777.72328711-0,,,,,,,,,,,,,,,
777.731287583,0,1.0,0.34413994695412287,0.6470503069948297,777.731287583-0,,,,,,,,,,,,,,,
777.7394156390001,0,1.0,0.3438474491353971,0.6460724538445533,777.7394156390001-0,,,,,,,,,,,,,,,
777.747272081,0,1.0,0.3434233324242322,0.6470706324153959,777.747272081-0,,,,,,,,,,,,,,,
777.7552548660001,0,1.0,0.34345420811798144,0.6461903638227895,777.7552548660001-0,,,,,,,,,,,,,,,
777.76335972,0,1.0,0.3433973890193225,0.6455085226936799,777.76335972-0,,,,,,,,,,,,,,,
777.7712892090001,0,1.0,0.34309786502602435,0.6452319733505316,777.7712892090001-0,,,,,,,,,,,,,,,
777.7832593840001,0,1.0,0.34277559841772876,0.6440915379981256,777.7832593840001-0,,,,,,,,,,,,,,,
777.791370805,0,1.0,0.34284715279843114,0.6439111048763895,777.791370805-0,,,,,,,,,,,,,,,
777.799273822,0,1.0,0.3424276733458913,0.6437180432051477,777.799273822-0,,,,,,,,,,,,,,,
777.807469422,0,1.0,0.34242839694612615,0.6435167040437619,777.807469422-0,,,,,,,,,,,,,,,
777.8152677490001,0,1.0,0.34206112128236343,0.6420097958063238,777.8152677490001-0,,,,,,,,,,,,,,,
777.8232787420001,0,1.0,0.3430479198805365,0.6427203708092932,777.8232787420001-0,,,,,,,,,,,,,,,
